file_path,contents,label
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/sport_9.txt,"Off-colour Gardener storms to win

Britain's Jason Gardener shook off an upset stomach to win the 60m at Sunday's Leipzig International meeting.

Gardener clocked 6.56 seconds to equal the meeting record and finished well ahead of Germany's Marc Blume, who crossed the line in 6.67 secs. The world indoor champion said: ""I got to the airport and my stomach was upset and I was vomiting. I almost went home. ""I felt a little better Sunday morning but decided I'd only run in the main race. Then everything went perfectly."" Gardener, part of the Great Britain 4x100m quartet that won gold at the Athens Olympics, will now turn his attention to next weekend's Norwich Union European Indoor trials in Sheffield.

""Given I am still off-colour I know there is plenty more in the tank and I expect to get faster in the next few weeks,"" he said. ""It's just a case of chipping away as I have done in previous years and the results will come."" Scotland's Ian Mackie was also in action in Leipzig. He stepped down from his favoured 400m to 200m to finish third in 21.72 secs. Germany's Alexander Kosenkow won the race in 21.07 secs with Dutchman Patrick van Balkom second in 21.58 secs. There were plenty of other senior British athletes showing their indoor form over the weekend. Promising 60m hurdler

clocked a new UK record of 7.98 seconds at a meeting in Norway. The 24-year-old reached the mark in her heat but had to settle for joint first place with former AAA champion Diane Allahgreen in the final.

, who broke onto the international scene at the Olympic Games last season, set an indoor personal best of 16.50m in the triple jump at a meeting in Ghent. That leap - 37cm short of Brazilian winner Jadel Gregorio's effort - was good enough to qualify for the European Indoor Championships. At the same meeting,

finished third in 7.27 seconds in a high-class women's 60m. The event was won by European medal favourite Christine Arron of France while Belgium rival Kim Gevaert was second. Britain's Joice Maduaka finished fifth in 7.35. Olympic bronze heptathlon medallist

made a low-key return to action at an indoor meeting in Birmingham. The 28-year-old cleared 1.76m to win the high jump and threw 13.86m in the women's shot put.
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/historical_7.txt,"After an asteroid crashed into what is now Chicxulub, Mexico 66 million years ago, a chain of events occurred that caused dinosaurs to disappear and mammals to flourish. But figuring out exactly what happened after this event, known as the Cretaceous-Paleogene (K-Pg) mass extinction event, has been tricky due to a sparse fossil record. Yesterday (October 24), a team of researchers published a paper in Science detailing their 2016 discovery of a trove of plant and mammal fossils that sheds light on how ecosystems recovered after the asteroid impact.

The researchers, led by vertebrate paleontologist Tyler Lyson at the Denver Museum of Nature and Science, have found over 1,000 vertebrate fossils, including 16 mammal species at the Corral Bluffs fossil site, located near Colorado Springs. They also found over 6,000 leaf fossils and 37,000 pollen grains, reports The New York Times.

“With this discovery, we’re starting to see the entire skull of many of these mammals that we previously only knew from teeth,” Stephen Chester, a mammalian paleontologist at Brooklyn College and paper coauthor, told the Times.

The site shows a near-continuous record of plant and animal life over a period of one million years following the K-Pg mass extinction, according to Science. Lyson and his team were able to determine the age of the site through volcanic ash layers with radioactive minerals, along with the presence of many fern fossils, which thrive after an ecosystem has been disturbed.

The researchers found that plants and animals rebounded faster than previously thought, and that when ferns were replaced by palm forests, the variety of plants also sparked diversification of mammals from small rat-sized animals to larger ones. By 700,000 years after the extinction event, some mammals were 100 times bigger than ones that had lived through the asteroid impact.

“This is one of those discoveries all paleontologists dream of,” Steve Brusatte, a paleontologist at the University of Edinburgh who was not involved in the research, tells Science News.",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/entertainment_9.txt,"Comic Morris returns with sitcom

Comedian Chris Morris, who created controversial TV show Brass Eye, is to return to screens with a new sitcom about a spoof London media worker.

Morris will direct and co-write Nathan Barley - a character from cult website TV Go Home - for Channel 4. It is a send-up of the stereotypical ""cool"" metropolitan media scene, with Nicholas Burns in the title role. A Brass Eye satire of the media handling of paedophilia sparked 2,500 complaints in 2001.

Nathan Barley will be ""a character-driven comedy"", according to Charlie Brooker, who created TV Go Home in 1999 and has co-written the series. Barley is described as a ""webmaster, guerrilla film-maker, screenwriter, DJ and in his own words, a 'self-facilitating media node"". The story will also feature Dan Ashcroft, a style magazine columnist, and his sister Claire, a film-maker who hates the ""cool"" scene. As well as Brass Eye, Morris was behind another news show satire, The Day Today, and dark sketch comedy Jam. The new show is expected to begin in February.
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/technologie_18.txt,"PlayStation 3 chip to be unveiled

Details of the chip designed to power Sony's PlayStation 3 console will be released in San Francisco on Monday.

Sony, IBM and Toshiba, who have been working on the Cell processor for three years, will unveil the chip at a technology conference. The chip is reported to be up to 10 times faster than current processors. It is being designed for use in graphics workstations, the new PlayStation console, and has been described as a supercomputer on a chip. Sony has said the Cell processor could be used to bridge the gap between movies and video games. Special effects and graphics designed for films could be ported for use directly in a video game, Sony told an audience at the E3 exhibition in Los Angeles last year.

Cell could also be marketed as an ideal technology for televisions and supercomputers, and everything in between, said Kevin Krewell, the editor in chief of Microprocessor Report. The chip will be made of several different processing cores that work on tasks together. The PlayStation 3 is expected in 2006 but developers are expecting to get prototypes early next year to tune games that will appear on it at launch. Details of the chip will be released at the International Solid State Circuits Conference in San Francisco. Some details have already emerged, however. When put inside powerful computer servers, the Cell consortium expects it to be capable of handling 16 trillion floating point operations, or calculations, every second.

The chip has also been refined to be able to handle the detailed graphics common in games and the data demands of films and broadband media. IBM said it would start producing the chip in early 2005 at manufacturing plants in the US. The first machines off the line using the Cell processor will be computer workstations and servers. A working version of the PS3 is due to be shown off in May 2005 but a full launch of the next generation console is not expected to start until 2006. ""In the future, all forms of digital content will be converged and fused onto the broadband network,"" said Ken Kutaragi, chief operating officer of Sony, said last year. ""Current PC architecture is nearing its limits,"" he added.
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/politics_119.txt,"Lord Scarman, 93, dies peacefully

Distinguished lawyer Lord Scarman, who conducted the inquiry into the 1981 Brixton riots, has died aged 93.

The peer enjoyed a celebrated judicial career, serving as Law Commission chairman in its first seven years. He also chaired the 1969 tribunal set up to investigate civil disturbances in Northern Ireland. Paying tribute, the Lord Chancellor Lord Falconer said Lord Scarman was one of the ""great advocates of our generation"".

""His legacy from his decisions in the Lords and the Court of Appeal is substantial. ""His work in the wake of the Brixton riots and his commitment to the vulnerable and dispossessed was second to none.

""A great judge, a great lawyer and a great man."" Lord Scarman's nephew George Ritchie said the peer, who passed away peacefully on Wednesday, would be ""sadly missed"".

The Lord Chief Justice, Lord Woolf, who is the most senior judge in England and Wales, said it was Lord Scarman's ""pioneering work"" which paved the way for the Human Rights Act 1998. ""He was a lawyer and a judge who had a remarkable insight into human nature, and an exceptional sensitivity to the needs of a healthy society,"" he said. ""He was, personally, totally charming and he will be remembered with great affection and admiration by all who came into contact with him.""

Dame Elizabeth Butler-Sloss, the president of the Family Justice Division, said Lord Scarman was a ""good and humane judge"" and one of the greatest figures of the late 20th century. Lord Scarman will be remembered for the public inquiry he led into a string of race riots which began in Brixton when racial tensions rose after a police crackdown on street robbery. During the following three days of disturbances that spread to the Midlands, Merseyside, Bristol and Leeds, nearly 400 people were injured and buildings and vehicles were set alight.

The inquiry famously settled on the so-called ""rotten apples"" theory, which argued that only a few police officers were racist, saying most were not. It spawned new law enforcement practices and led to the creation of the Police Complaints Authority. Trevor Phillips, chair of the Commission for Racial Equality, praised Lord Scarman's ""ability to listen"". He said: ""When Lord Scarman toured the streets of Brixton his presence was electrifying. ""A community which had been systematically ignored by everyone else was suddenly embraced by the epitome of the English establishment. ""His great quality was the ability to listen to young people of all backgrounds, many of whose language he could barely understand, genuinely to hear what they had to say and to talk to them as human beings. ""He never lost the special combination of wisdom, humanity and the spark of radicalism that marked his watershed report into the Brixton riots.""
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/medical_1.txt,"I have a 42 yr old male friend, misdiagnosed as having
 osteopporosis for two years, who recently found out that his
 illness is the rare Gaucher's disease. 
Gaucher's disease symptoms include: brittle bones (he lost 9 
 inches off his hieght); enlarged liver and spleen; internal
 bleeding; and fatigue (all the time). The problem (in Type 1) is
 attributed to a genetic mutation where there is a lack of the
 enzyme glucocerebroside in macrophages so the cells swell up.
 This will eventually cause death.
Enyzme replacement therapy has been successfully developed and
 approved by the FDA in the last few years so that those patients
 administered with this drug (called Ceredase) report a remarkable
 improvement in their condition. Ceredase, which is manufactured
 by biotech biggy company--Genzyme--costs the patient $380,000
 per year. Gaucher's disease has justifyably been called ""the most
 expensive disease in the world"".
I have researched Gaucher's disease at the library but am relying
 on netlanders to provide me with any additional information:
**news, stories, reports
**people you know with this disease
**ideas, articles about Genzyme Corp, how to get a hold of
   enough money to buy some, programs available to help with
   costs.
**Basically ANY HELP YOU CAN OFFER
Thanks so very much!
Deborah 
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/sport_7.txt,"O'Sullivan commits to Dublin race

Sonia O'Sullivan will seek to regain her title at the Bupa Great Ireland Run on 9 April in Dublin.

The 35-year-old was beaten into fourth at last year's event, having won it a year earlier. ""I understand she's had a solid winter's training down in Australia after recovering from a minor injury,"" said race director Matthew Turnbull. Mark Carroll, Irish record holder at 3km, 5km and 10km, will make his debut in the mass participation 10km race. Carroll has stepped up his form in recent weeks and in late January scored an impressive 3,000m victory over leading American Alan Webb in Boston. Carroll will be facing stiff competition from Australian Craig Mottram, winner in Dublin for the last two years.
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/medical_102.txt,"In article <1p7ciqINN3th@tamsun.tamu.edu> covingc@ee.tamu.edu (Just George) writes:
>I will be traveling to Bangaldesh this summer, and am wondering
>if there are any immunizations I should get before going.
You can probably get this information by calling your public health
department in your county (in Pittsburgh, they give the shots free,
as well).  There are bulletins in medical libraries that give
recommendations, or you could call the infectious diseases section
of the medicine department of your local medical school.  You also
will probably want to talk about Malaria prophylaxis.  You will
need your doctor to get the prescription.  
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" 
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/business_13.txt,"Industrial revival hope for Japan

Japanese industry is growing faster than expected, boosting hopes that the country's retreat back into recession is over.

Industrial output rose 2.1% - adjusted for the time of year - in January from a month earlier. At the same time, retail sales picked up faster than at any time since 1997. The news sent Tokyo shares to an eight-month high, as investors hoped for a recovery from the three quarters of contraction seen from April 2004 on. The Nikkei 225 index ended the day up 0.7% at 11,740.60 points, with the yen strengthening 0.7% against the dollar to 104.53 yen. Weaker exports, normally the engine for Japan's economy in the face of weak domestic demand, had helped trigger a 0.1% contraction in the final three months of last year after two previous quarters of shrinking GDP. Only an exceptionally strong performance in the early months of 2004 kept the year as a whole from showing a decline. The output figures brought a cautiously optimistic response from economic officials. ""Overall I see a low risk of the economy falling into serious recession,"" said Bank of Japan chief Toshihiko Fukui, despite warning that other indicators - such as the growth numbers - had been worrying.

Within the overall industrial output figure, there were signs of a pullback from the export slowdown. Among the best-performing sectors were key overseas sales areas such as cars, chemicals and electronic goods. With US growth doing better than expected the picture for exports in early 2005 could also be one of sustained demand. Electronics were also one of the keys to the improved domestic market, with products such as flat-screen TVs in high demand during January.
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/food_8.txt,"3 1/2          cups  flour
       1           cup  sugar
     1/2           cup  butter -- softened
       2     teaspoons  baking powder
     1/2      teaspoon  lemon rind -- grated
     1/2      teaspoon  salt
       2                eggs
                        -----vanilla cream-----
     2/3           cup  sugar
       3    tablespoon  cornstarch
     1/4      teaspoon  salt
       3                egg yolks
       2           cup  milk
       1    tablespoon  butter
       1      teaspoon  vanilla extract
       1      teaspoon  almond extract -- optional

Blend everything in large bowl and mix.  Roll out on floured board and cut with a four inch water glass. Make 12 circles.  Line greased cupcake pan with the 12 circles.  Fill each cup with pastry cream (below). Top each with another circle cut with a 3 inch glass--make sure the cake is sealed.  Bake 20 to 25 minutes at 375.  Let cool completely in pan.  This is my mom's cream-puff cream.  It's just a sweet, vanilla cornstarch pudding.  I'm giving you the microwave recipe, because otherwise it takes an eternity of stirring on the stove, after which your arm will fall off. If you choose to cook it that way, make sure you keep the heat low while you're waiting for the stuff to thicken, and never ever stop stirring, or the cream will stick to the bottom and burn and then you will have a million nasty little brownish-black flecks throughout your pudding, which will do absolutely nothing for the texture.  VANILLA CREAM  In microwave bowl, mix: 2/3 C sugar 3 T cornstarch 1/4 t salt  add a fraction of  2 C milk, a little at first to make a smooth paste, then the rest until the mixture is smooth.  Microwave this at high for 8-9 minutes, stirring every 2 min until the stuff is smooth and thickened.  Meanwhile, put 3 egg yolks (or two whole eggs) into another bowl and beat them slightly.  Quickly stir half of the hot milk mixture into eggs, and then add the new egg mixture to the original milk mixture. Microwave at high 1 to 2 min until mixture is thick and glossy.

Add 1 T butter 1 t vanilla extract (And, optionally, for extra flavor) 1 t almond extract  Let cream cool before adding to cupcakes or creampuffs...  If you're eating it by itself, it's great while it's still warm.

",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/entertainment_11.txt,"Campaigners attack MTV 'sleaze'

MTV has been criticised for ""incessant sleaze"" by television indecency campaigners in the US.

The Parents Television Council (PTC), which monitors violence and sex on TV, said the cable music channel offered the ""cheapest form"" of programming. The group is at the forefront of a vociferous campaign to clean up American television. But a spokeswoman for MTV said it was ""unfair and inaccurate"" to single out MTV for criticism.

The PTC monitored MTV's output for 171 hours from 20 March to 27 March 2004, during the channel's Spring Break coverage. In its report - MTV Smut Peddlers: Targeting Kids with Sex, Drugs and Alcohol - the PTC said it witnessed 3,056 flashes of nudity or sexual situations and 2,881 verbal references to sex. Brent Bozell, PTC president and conservative activist said: ""MTV is blatantly selling raunchy sex to kids. ""Compared to broadcast television programmes aimed at adults, MTV's programming contains substantially more sex, foul language and violence - and MTV's shows are aimed at children as young as 12. ""There's no question that TV influences the attitudes and perceptions of young viewers, and MTV is deliberately marketing its raunch to millions of innocent children.""

The watchdog decided to look at MTV's programmes after Janet Jackson's infamous ""wardrobe malfunction"" at last year's Super Bowl. The breast-baring incident generated 500,000 complaints and CBS - which is owned by the same parent company as MTV - was quick to apologise. MTV spokeswoman Jeannie Kedas said the network follows the same standards as broadcasters and reflects the culture and what its viewers are interested in. ""It's unfair and inaccurate to paint MTV with that brush of irresponsibility,"" she said. ""We think it's underestimating young people's intellect and level of sophistication."" Ms Kedas also highlighted the fact MTV won an award in 2004 for the Fight for Your Rights series that focused on issues such as sexual health and tolerance.
",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/food_15.txt," 4          cups  all-purpose flour
       2          cups  sugar
       2     teaspoons  baking powder
       6                eggs
       4   tablespoons  frangelico -- (hazelnut liquor)
       2     teaspoons  vanilla extract
       2     teaspoons  almond extract
       2          cups  hazelnuts, oil-roasted -- coarsley chopped

These biscotti are perfect for dipping in espresso and the sweet Italian wine Vin Santo.  Since these cookies have no added shortening, there is very little moisture.  These cookies are hard, so crunch carefully.  Most important, enjoy!  I have substituted 2 cups roasted chopped almonds for the Hazelnuts and the results have been fine.  Also, I've been thinking about substituting 4 tablespoons of anise liquor for the Frangelico and tossing in a handful of anise seeds.  Pre-heat the oven to 350 degrees.  Mix dry ingredients (except the nuts) together in a bowl.  In a separate bowl mix the liquids.  Mix the liquids into the dry ingredients until the dough is stiff.  Do not overmix.  Stir in the nuts.  Shape the dough into 2 flattish logs 3 inches wide and approximately 15 inches long.  Place the logs on a buttered cookie sheet.  Bake for 20 minutes at 350.  Remove from the oven and let cool to the touch.  Using a bread knife, slice the log crosswise into 3/4 inch pieces. Place the pieces back on the cookie sheet side down.  Bake again for 15 minutes until the cookies are a golden brown.  Store in a tight tin.  Cookies store well for weeks.

",benign
/workspaces/codespaces-blank/Ransomware Project/Combined Benign_v2/politics_112.txt,"Blair 'damaged' by Blunkett row

A majority of voters (68%) believe the prime minister has been damaged by the row over David Blunkett's involvement in a visa application, a poll suggests.

But nearly half those surveyed said Mr Blunkett should return to Cabinet if Labour won the next election. Some 63% of respondents in the Sunday Times poll thought his former lover - Kimberly Quinn - acted vindictively and 61% that he had been right to resign. YouGov polled a weighted sample of 1,981 voters online on 16-18 December. Mr Blunkett resigned as Home Secretary on Wednesday after an inquiry uncovered an e-mail showing a visa application by Mrs Quinn's former nanny had been speeded up. Sir Alan Budd's inquiry also found Mr Blunkett's account of events had been wrong. Almost a quarter (21%) of those polled for the Sunday Times said he should return to the Cabinet straight after the election. One in four said he should be back in the Government's top ranks within a year or two while 39% opposed a comeback.

Three-quarters said Mr Blunkett was right to go to court for the right to see Mrs Quinn's son - whom he says he fathered - and just 14% voiced sympathy for Mrs Quinn. A total of 53% of those polled said they had sympathy for Mr Blunkett, with 40% saying they did not. Forty-three per cent thought Mr Blunkett had done a good job as home secretary and 17% disagreed. Meantime, 32% said Mr Blair was a good prime minister and 38% disagreed. A majority, 52%, said Chancellor Gordon Brown had done a good job and just 16% disagreed.

A second poll for the Independent on Sunday found that support for all political parties remained largely unchanged after the Blunkett controversy. Labour lead the Conservatives by 39% to 34% with the Liberal Democrats on 19%. CommunicateResearch interviewed 401 people before David Blunkett's resignation and 601 afterwards. Some 82% said Mr Blunkett had set a good example by wanting to take responsibility for the child he says is his, but 42% backed his legal action compared to 45% who thought it was unbecoming. Thirty per cent said the affair showed Mr Blunkett could not be trusted as a minister while 63%, disagreed.
",benign
